5617394740,0,0,1.3,1.6,4
5617394747,0,0,1.3,1.6,4
5617394748,2,0,4.1,2.1,0.4
5617394756,2,0,4.1,2.1,0.4
5617394757,2,0,4.1,2.1,0.4
5617394764,2,0,4.1,2.1,0.4
5617394766,3,9,8.1,9.1,0.1
5617395421,0,0,5.6,2,0.8
5617395432,0,0,5.6,2,0.8
5617395434,3,9,8.1,8.6,0.1
5618148878,0,0,6.9,1.2,1.2
5618148887,0,0,6.9,1.2,1.2
5618148914,0,0,6.9,1.2,1.2
5618148923,0,0,6.9,1.2,1.2
5618148964,0,0,6.9,1.2,1.2
5618148973,0,0,6.9,1.2,1.2
5618148982,3,9,8.1,10,0.1
5618176795,0,0,1.3,1.6,4
5618176802,0,0,1.3,1.6,4
5618176803,0,0,1.3,1.6,4
5618176810,0,0,1.3,1.6,4
5618176812,3,9,8.1,8.8,0.1
5618176907,2,0,4.1,2.1,0.4
5618176914,2,0,4.1,2.1,0.4
5618176915,2,0,4.1,2.1,0.4
5618176922,2,0,4.1,2.1,0.4
5618176924,3,9,8.1,8.4,0.1
5618177052,2,0,4.1,2.1,0.4
5618177060,2,0,4.1,2.1,0.4
5618177061,2,0,4.1,2.1,0.4
5618177068,2,0,4.1,2.1,0.4
5618177069,2,0,4.1,2.1,0.4
5618177076,2,0,4.1,2.1,0.4
5618177078,3,9,8.1,8.6,0.1
5618177715,2,0,4.1,2.1,0.4
5618177722,2,0,4.1,2.1,0.4
5618177723,2,0,4.1,2.1,0.4
5618177730,2,0,4.1,2.1,0.4
5618177732,3,9,8.1,9.1,0.1
5618836952,1,0,6.3,4,0.4
5618836960,1,0,6.3,4,0.4
5618836961,2,0,4.1,2.1,0.4
5618836968,2,0,4.1,2.1,0.4
5618836970,3,9,8.1,8.5,0.1
5618837028,2,0,4.1,2.1,0.4
5618837035,2,0,4.1,2.1,0.4
5618837036,2,0,4.1,2.1,0.4
5618837044,2,0,4.1,2.1,0.4
5618837046,3,9,8.1,8.6,0.1
5619528181,2,0,4.1,2.1,0.4
5619528188,2,0,4.1,2.1,0.4
5619528189,2,0,4.1,2.1,0.4
5619528196,2,0,4.1,2.1,0.4
5619528198,3,9,8.1,8.5,0.1
5619528561,2,0,4.1,2.1,0.4
5619528568,2,0,4.1,2.1,0.4
5619528569,2,0,4.1,2.1,0.4
5619528577,2,0,4.1,2.1,0.4
5619528579,3,9,8.1,8.4,0.1
5620274610,0,2,2.5,3.3,3.9
5620274752,0,8,1.9,0.8,0.2
5620274899,0,0,1.3,1.6,4
5620274906,0,0,1.3,1.6,4
5620274907,2,0,4.1,2.1,0.4
5620274914,2,0,4.1,2.1,0.4
5620274915,2,0,4.1,2.1,0.4
5620274922,2,0,4.1,2.1,0.4
5620274924,3,9,8.1,8.6,0.1
5621046312,0,0,6.9,1.2,1.2
5621046321,0,0,6.9,1.2,1.2
5621046330,3,9,8.1,8.4,0.1
5621046391,2,0,6.3,6.3,0.8
5621046394,2,0,6.3,6.3,0.8
5621046403,0,0,6.9,1.2,1.2
5621046412,0,0,6.9,1.2,1.2
5621046444,2,0,3.1,1.6,0.9
5621046447,2,0,3.1,1.6,0.9
5621046480,2,0,6.3,6.3,0.8
5621046483,2,0,6.3,6.3,0.8
5621046492,0,0,6.9,1.2,1.2
5621046501,0,0,6.9,1.2,1.2
5621046535,2,0,6.3,6.3,0.8
5621046538,2,0,6.3,6.3,0.8
5621081269,2,0,1.6,1.6,2.2
5621081272,2,0,1.6,1.6,2.2
5621081591,2,0,4.1,2.1,0.4
5621081598,2,0,4.1,2.1,0.4
5621081599,2,0,4.1,2.1,0.4
5621081607,2,0,4.1,2.1,0.4
5621081609,3,9,8.1,8.6,0.1
5621081635,2,0,4.1,2.1,0.4
5621081643,2,0,4.1,2.1,0.4
5621081644,2,0,4.1,2.1,0.4
5621081651,2,0,4.1,2.1,0.4
5621081653,3,9,8.1,8.7,0.1
5621081727,1,0,6.3,4,0.4
5621081735,1,0,6.3,4,0.4
5621081736,2,0,4.1,2.1,0.4
5621081744,2,0,4.1,2.1,0.4
5621081745,2,0,4.1,2.1,0.4
5621081752,2,0,4.1,2.1,0.4
5621081754,3,9,8.1,8.5,0.1
5621725305,2,0,4.1,2.1,0.4
5621725312,2,0,4.1,2.1,0.4
5621725313,2,0,4.1,2.1,0.4
5621725321,2,0,4.1,2.1,0.4
5621725323,3,9,8.1,8.6,0.1
5621725519,1,0,6.3,4,0.4
5621725527,1,0,6.3,4,0.4
5621725528,0,0,1.3,1.6,4
5621725535,0,0,1.3,1.6,4
5621725536,0,0,5.6,2,0.8
5621725547,0,0,5.6,2,0.8
5621725549,3,9,8.1,8.4,0.1
5622420035,0,0,1.3,1.6,4
5622420042,0,0,1.3,1.6,4
5622420043,0,0,1.3,1.6,4
5622420050,0,0,1.3,1.6,4
5622420051,0,0,1.3,1.6,4
5622420058,0,0,1.3,1.6,4
5622420059,2,0,4.1,2.1,0.4
5622420066,2,0,4.1,2.1,0.4
5622420068,3,9,8.1,8.8,0.1
5623094182,2,0,6.3,6.3,0.8
5623094185,2,0,6.3,6.3,0.8
5623094194,3,9,8.1,9.5,0.1
5623094245,2,0,6.3,6.3,0.8
5623094248,2,0,6.3,6.3,0.8
5623094257,3,9,8.1,8.5,0.1
5623572885,0,0,1.3,1.6,4
5623572892,0,0,1.3,1.6,4
5623572893,0,0,5.6,2,0.8
5623572904,0,0,5.6,2,0.8
5623572906,3,9,8.1,8.8,0.1
5623572988,1,0,6.3,4,0.4
5623572996,1,0,6.3,4,0.4
5623572997,2,0,4.1,2.1,0.4
5623573004,2,0,4.1,2.1,0.4
5623573006,3,9,8.1,8.6,0.1
5623573262,0,0,1.3,1.6,4
5623573269,0,0,1.3,1.6,4
5623573270,0,0,1.3,1.6,4
5623573277,0,0,1.3,1.6,4
5623573278,0,0,1.3,0.8,4
5623573285,0,0,1.3,0.8,4
5623573286,1,0,6.3,4,0.4
5623573294,1,0,6.3,4,0.4
5623573296,3,9,8.1,8.6,0.1
5625316543,1,0,12.5,3.3,0.2
5625316550,1,0,12.5,3.3,0.2
5625316551,0,0,1.3,1.6,4
5625316558,0,0,1.3,1.6,4
5625316560,3,9,8.1,8.4,0.1
5625316648,2,0,4.1,2.1,0.4
5625316655,2,0,4.1,2.1,0.4
5625316656,2,0,4.1,2.1,0.4
5625316664,2,0,4.1,2.1,0.4
5625316666,3,9,8.1,8.3,0.1
5625316798,0,0,1.3,1.6,4
5625316805,0,0,1.3,1.6,4
5625316806,0,0,1.3,1.6,4
5625316813,0,0,1.3,1.6,4
5625316814,0,0,1.3,1.6,4
5625316821,0,0,1.3,1.6,4
5625316822,2,0,4.1,2.1,0.4
5625316829,2,0,4.1,2.1,0.4
5625316831,3,9,8.1,8.5,0.1
5625996114,2,0,3.1,1.6,0.9
5625996117,2,0,3.1,1.6,0.9
5625996126,0,0,6.9,1.2,1.2
5625996135,0,0,6.9,1.2,1.2
5625996256,0,0,6.9,1.2,1.2
5625996265,0,0,6.9,1.2,1.2
5626016689,2,0,4.1,2.1,0.4
5626016696,2,0,4.1,2.1,0.4
5626016697,2,0,4.1,2.1,0.4
5626016704,2,0,4.1,2.1,0.4
5626016706,3,9,8.1,8.3,0.1
5626016869,0,2,2.5,3.3,3.9
5626709598,1,0,6.3,4,0.4
5626709606,1,0,6.3,4,0.4
5626709762,2,0,4.1,2.1,0.4
5626709769,2,0,4.1,2.1,0.4
5626709770,2,0,4.1,2.1,0.4
5626709777,2,0,4.1,2.1,0.4
5626709779,3,9,8.1,8.5,0.1
5628143549,2,0,4.1,2.1,0.4
5628143556,2,0,4.1,2.1,0.4
5628143557,2,0,4.1,2.1,0.4
5628143564,2,0,4.1,2.1,0.4
5628143566,3,9,8.1,8.7,0.1
5628143636,1,0,6.3,4,0.4
5628143644,1,0,6.3,4,0.4
5628143646,3,9,8.1,8.6,0.1
5628803417,0,0,6.9,1.2,1.2
5628803426,0,0,6.9,1.2,1.2
5628803492,0,0,6.9,1.2,1.2
5628803501,0,0,6.9,1.2,1.2
5628803580,2,0,11.6,2.1,1.1
5628803583,2,0,11.6,2.1,1.1
5628803592,3,9,8.1,8.8,0.1
5628803643,0,0,6.9,1.2,1.2
5628803652,0,0,6.9,1.2,1.2
5628826992,2,0,4.1,2.1,0.4
5628826999,2,0,4.1,2.1,0.4
5628827000,1,0,6.3,4,0.4
5628827008,1,0,6.3,4,0.4
5628827010,3,9,8.1,8.7,0.1
5629483751,2,0,4.1,2.1,0.4
5629483758,2,0,4.1,2.1,0.4
5629483759,2,0,4.1,2.1,0.4
5629483766,2,0,4.1,2.1,0.4
5629483768,3,9,8.1,8.7,0.1
5629483790,1,0,6.3,4,0.4
5629483798,1,0,6.3,4,0.4
5629483799,0,0,1.3,1.6,4
5629483806,0,0,1.3,1.6,4
5629483807,0,0,1.3,1.6,3.8
5629483815,0,0,1.3,1.6,3.8
5629483817,3,9,8.1,8.8,0.1
5629483848,0,0,1.3,1.6,4
5629483855,0,0,1.3,1.6,4
5629483864,0,0,5.6,2,0.8
5629483875,0,0,5.6,2,0.8
5629483877,3,9,8.1,8.5,0.1
5629484267,0,0,1.3,1.6,4
5629484274,0,0,1.3,1.6,4
5629484275,0,0,1.3,1.6,4
5629484282,0,0,1.3,1.6,4
5629484283,0,0,1.3,1.6,4
5629484290,0,0,1.3,1.6,4
5629484291,2,0,4.1,2.1,0.4
5629484299,2,0,4.1,2.1,0.4
5629484301,3,9,8.1,8.6,0.1
5629484443,1,0,6.3,4,0.4
5629484451,1,0,6.3,4,0.4
5629484453,3,9,8.1,8.2,0.1
5632281501,2,0,4.1,2.1,0.4
5632281509,2,0,4.1,2.1,0.4
5632281510,2,0,4.1,2.1,0.4
5632281517,2,0,4.1,2.1,0.4
5632281519,3,9,8.1,8.7,0.1
5632945978,2,0,3.1,1.6,2.2
5632945981,2,0,3.1,1.6,2.2
5632946017,2,0,11.6,2.1,1.1
5632946020,2,0,11.6,2.1,1.1
5632946029,3,9,8.1,8.3,0.1
5632946046,2,0,6.3,6.3,0.8
5632946049,2,0,6.3,6.3,0.8
5632946146,0,0,6.9,1.2,1.2
5632946155,0,0,6.9,1.2,1.2
5633005967,2,0,4.1,2.1,0.4
5633005974,2,0,4.1,2.1,0.4
5633005975,2,0,4.1,2.1,0.4
5633005983,2,0,4.1,2.1,0.4
5633005985,3,9,8.1,8.6,0.1
5633006155,0,2,2.5,3.3,3.9
5633726950,0,2,2.5,3.3,3.9
5633727426,1,0,6.3,4,0.4
5633727434,1,0,6.3,4,0.4
5633727435,2,0,4.1,2.1,0.4
5633727442,2,0,4.1,2.1,0.4
5633727443,2,0,4.1,2.1,0.4
5633727450,2,0,4.1,2.1,0.4
5633727452,3,9,8.1,8.5,0.1
5634426636,0,0,1.3,1.6,4
5634426643,0,0,1.3,1.6,4
5634426644,2,0,4.1,2.1,0.4
5634426652,2,0,4.1,2.1,0.4
5634426654,3,9,8.1,8.7,0.1
5635168206,0,2,2.5,3.3,3.9
5635891385,2,0,6.3,6.3,0.8
5635891388,2,0,6.3,6.3,0.8
5635960966,0,2,2.5,3.3,3.9
5635960981,2,0,4.1,2.1,0.4
5635960988,2,0,4.1,2.1,0.4
5635960989,2,0,4.1,2.1,0.4
5635960996,2,0,4.1,2.1,0.4
5635960998,3,9,8.1,8.5,0.1
5636908425,2,1,0.6,2.1,0.4
5636924895,0,0,1.3,1.6,4
5636924902,0,0,1.3,1.6,4
5636924903,0,0,1.3,1.6,4
5636924910,0,0,1.3,1.6,4
5636924911,2,0,4.1,2.1,0.4
5636924918,2,0,4.1,2.1,0.4
5636924920,3,9,8.1,8.6,0.1
5636924997,1,0,6.3,4,0.4
5636925005,1,0,6.3,4,0.4
5636925006,0,0,1.3,1.6,4
5636925013,0,0,1.3,1.6,4
5636925015,3,9,8.1,8.5,0.1
5636925069,0,2,2.5,3.3,3.9
5637563582,2,0,4.1,2.1,0.4
5637563589,2,0,4.1,2.1,0.4
5637563590,0,0,5.6,2,0.8
5637563601,0,0,5.6,2,0.8
5637563603,3,9,8.1,8.2,0.1
5637564106,1,0,6.3,4,0.4
5637564114,1,0,6.3,4,0.4
5637564116,3,9,8.1,8.3,0.1
5638258741,3,9,1.1,6.2,0.2
5638258742,3,9,1.1,6.2,0.2
5638258743,3,9,1.1,6.2,0.2
5638258744,3,9,1.1,6.2,0.2
5638258745,3,9,1.1,6.2,0.2
5638258746,3,9,1.1,6.2,0.2
5638258747,3,9,1.1,6.2,0.2
5638258748,3,9,1.1,6.2,0.2
5638258749,3,9,1.1,6.2,0.2
5638258750,3,9,1.1,6.2,0.2
5638258751,3,9,1.1,6.2,0.2
5638258752,3,9,1.1,6.2,0.2
5638258753,3,9,1.1,6.2,0.2
5638258754,3,9,1.1,6.2,0.2
5638258755,3,9,1.1,6.2,0.2
5638258756,3,9,1.1,6.2,0.2
5638258757,3,9,1.1,6.2,0.2
5638258758,3,9,1.1,6.2,0.2
5638258759,3,9,1.1,6.2,0.2
5638258760,3,9,1.1,6.2,0.2
5638258761,3,9,1.1,6.2,0.2
5638258762,3,9,1.1,6.2,0.2
5638258763,3,9,1.1,6.2,0.2
5638258764,3,9,1.1,6.2,0.2
5638258765,3,9,1.1,6.2,0.2
5638258766,3,9,1.1,6.2,0.2
5638258767,3,9,1.1,6.2,0.2
5638258768,3,9,1.1,6.2,0.2
5638258769,3,9,1.1,6.2,0.2
5638258770,3,9,1.1,6.2,0.2
5638258771,3,9,1.1,6.2,0.2
5638258772,3,9,1.1,6.2,0.2
5638258773,3,9,1.1,6.2,0.2
5638258774,3,9,1.1,6.2,0.2
5638258775,3,9,1.1,6.2,0.2
5638258776,3,9,1.1,6.2,0.2
5638258777,3,9,1.1,6.2,0.2
5638258778,3,9,1.1,6.2,0.2
5638258779,3,9,1.1,6.2,0.2
5638258780,3,9,1.1,6.2,0.2
5638258781,3,9,1.1,6.2,0.2
5638258796,3,9,12.5,1.6,0.1
5638258829,2,8,0.9,1.6,0.8
5638258837,2,0,0.6,1.6,0.4
5638258867,2,2,0.9,1.2,0.3
5638258882,2,0,0.6,1.2,0.4
5638258900,1,2,3.7,1.1,0
5638258906,2,1,12.5,2.1,3.7
5638258913,2,1,12.5,2.1,3.7
5638258923,2,1,3.1,6.3,0.6
5638258955,2,0,4.1,2.1,0.4
5638258962,2,0,4.1,2.1,0.4
5638258963,2,0,4.1,2.1,0.4
5638258971,2,0,4.1,2.1,0.4
5638258973,3,9,8.1,8.7,0.1
5638258987,2,0,1.6,1.6,2.2
5638259005,2,0,1.6,1.6,2.2
5638259017,2,0,1.6,1.6,2.2
5638259029,2,0,1.6,1.6,2.2
5638259041,2,0,1.6,1.6,2.2
5638259053,2,0,1.6,1.6,2.2
5638259065,2,0,1.6,1.6,2.2
5638259077,2,0,1.6,1.6,2.2
5638259089,2,0,1.6,1.6,2.2
5638259101,2,0,1.6,1.6,2.2
5638259113,2,0,1.6,1.6,2.2
5638259125,2,0,1.6,1.6,2.2
5638259137,2,0,1.6,1.6,2.2
5638259149,2,0,1.6,1.6,2.2
5638259161,2,0,1.6,1.6,2.2
5638259173,2,0,1.6,1.6,2.2
5638259185,2,0,1.6,1.6,2.2
5638259197,2,0,1.6,1.6,2.2
5638259209,2,0,1.6,1.6,2.2
5638259221,2,0,1.6,1.6,2.2
5638259233,2,0,1.6,1.6,2.2
5638259245,2,0,1.6,1.6,2.2
5638259257,2,0,1.6,1.6,2.2
5638259270,2,0,1.6,1.6,2.2
5638259282,2,0,1.6,1.6,2.2
5638259294,2,0,1.6,1.6,2.2
5638259300,2,0,3.1,1.6,2.2
5638259310,0,0,5.6,3.2,3.1
5638259328,0,0,3.1,0.7,0.2
5638259344,2,0,3.1,1.6,0.9
5638259351,2,0,3.1,1.6,0.9
5638259358,2,0,3.1,1.6,0.9
5638259367,0,0,3.1,0.7,0.2
5638259468,0,0,1.3,0.8,4
5638348277,0,9,6.3,0.6,0.4
5638348287,0,9,6.3,0.6,0.4
5638348412,0,2,2.5,3.3,3.9
5639009716,0,0,1.3,1.6,4
5639009723,0,0,1.3,1.6,4
5639009724,1,0,6.3,4,0.4
5639009732,1,0,6.3,4,0.4
5639009733,2,0,4.1,2.1,0.4
5639009740,2,0,4.1,2.1,0.4
5639009742,3,9,8.1,8.5,0.1
5639009847,2,0,4.1,2.1,0.4
5639009854,2,0,4.1,2.1,0.4
5639009855,2,0,4.1,2.1,0.4
5639009863,2,0,4.1,2.1,0.4
5639009865,3,9,8.1,8.6,0.1
5639010092,2,0,4.1,2.1,0.4
5639010099,2,0,4.1,2.1,0.4
5639010100,2,0,4.1,2.1,0.4
5639010108,2,0,4.1,2.1,0.4
5639010112,3,9,8.1,8.5,0.1
5639010124,1,0,6.3,4,0.4
5639010132,1,0,6.3,4,0.4
5639010134,3,9,8.1,8.7,0.1
5639739473,0,2,2.5,3.3,3.9
5640466451,3,9,1.1,6.2,0.2
5640466460,3,9,1.1,6.2,0.2
5640466469,2,0,4.1,2.1,0.4
5640466476,2,0,4.1,2.1,0.4
5640466478,2,0,4.1,2.1,0.4
5640466486,2,0,4.1,2.1,0.4
5640466489,3,9,1.1,6.2,0.2
5640466492,3,9,8.1,8.8,0.1
5640466501,3,9,1.1,6.2,0.2
5640466510,3,9,1.1,6.2,0.2
5640466519,3,9,1.1,6.2,0.2
5640466528,3,9,1.1,6.2,0.2
5640466537,2,0,4.1,2.1,0.4
5640466544,2,0,4.1,2.1,0.4
5640466546,2,0,4.1,2.1,0.4
5640466554,2,0,4.1,2.1,0.4
5640466557,3,9,1.1,6.2,0.2
5640466560,3,9,8.1,8.8,0.1
5640466569,3,9,1.1,6.2,0.2
5640466578,3,9,1.1,6.2,0.2
5640466587,3,9,1.1,6.2,0.2
5640466596,3,9,1.1,6.2,0.2
5640466605,3,9,1.1,6.2,0.2
5640466621,3,9,1.1,6.2,0.2
5640466636,3,9,1.1,6.2,0.2
5640466653,3,9,1.1,6.2,0.2
5640466668,3,9,1.1,6.2,0.2
5640466683,3,9,1.1,6.2,0.2
5640466694,2,0,4.1,2.1,0.4
5640466701,2,0,4.1,2.1,0.4
5640466710,3,9,1.1,6.2,0.2
5640466712,3,9,8.1,8.6,0.1
5640466728,3,9,1.1,6.2,0.2
5640466743,3,9,1.1,6.2,0.2
5640466765,3,9,1.1,6.2,0.2
5640466783,3,9,1.1,6.2,0.2
5640466798,3,9,1.1,6.2,0.2
5640466813,3,9,1.1,6.2,0.2
5640466828,3,9,1.1,6.2,0.2
5640466843,3,9,1.1,6.2,0.2
5640466858,3,9,1.1,6.2,0.2
5640466873,3,9,1.1,6.2,0.2
5640466888,3,9,1.1,6.2,0.2
5640466898,2,0,4.1,2.1,0.4
5640466905,2,0,4.1,2.1,0.4
5640466914,3,9,1.1,6.2,0.2
5640466916,3,9,8.1,8.6,0.1
5640466933,3,9,1.1,6.2,0.2
5640466962,3,9,1.1,6.2,0.2
5640466977,3,9,1.1,6.2,0.2
5640466992,3,9,1.1,6.2,0.2
5640467007,3,9,1.1,6.2,0.2
5640467022,3,9,1.1,6.2,0.2
5640467038,3,9,1.1,6.2,0.2
5640467053,3,9,1.1,6.2,0.2
5640467068,3,9,1.1,6.2,0.2
5640467312,2,1,0.6,2.1,0.4
5640467325,2,0,1.6,1.6,2.2
5640467333,1,0,12.5,3.3,0.2
5640467342,1,0,12.5,3.3,0.2
5640467351,2,0,4.1,2.1,0.4
5640467368,0,0,1.3,1.6,4
5640467386,0,0,1.3,1.6,4
5640467396,0,0,1.3,1.6,4
5640467405,0,0,1.3,1.6,4
5640467414,0,0,1.3,1.6,4
5640467423,0,0,1.3,1.6,4
5640467446,0,0,1.3,1.6,4
5640467465,0,0,1.3,1.6,4
5640467483,0,0,1.3,1.6,4
5640467493,0,0,1.3,1.6,4
5640467510,0,0,1.3,1.6,4
5640467534,0,0,1.3,1.6,4
5640467545,0,0,1.3,1.6,4
5640467554,0,0,1.3,1.6,4
5640467571,0,0,1.3,1.6,4
5640467581,0,0,1.3,1.6,4
5640467604,0,0,1.3,1.6,4
5640467615,0,0,1.3,1.6,4
5640467624,0,0,1.3,1.6,4
5640467633,0,0,1.3,1.6,4
5640467642,0,0,1.3,1.6,4
5640467651,0,0,1.3,1.6,4
5640467660,0,0,1.3,1.6,4
5640467669,0,0,1.3,1.6,4
5640467678,0,0,1.3,1.6,4
5640467687,0,0,1.3,1.6,4
5640467710,0,0,1.3,1.6,4
5640467721,0,0,1.3,1.6,4
5640467730,0,0,1.3,1.6,4
5640467739,0,0,1.3,1.6,4
5640467748,0,0,1.3,1.6,4
5640467755,3,0,1.9,1.2,0.6
5640467762,3,0,1.9,1.2,0.6
5640467771,1,0,6.3,4,0.4
5640467780,1,0,6.3,4,0.4
5640467789,1,0,6.3,4,0.4
5640467798,1,0,6.3,4,0.4
5640467807,1,0,6.3,4,0.4
5640467816,1,0,6.3,4,0.4
5640467825,1,0,6.3,4,0.4
5640467834,1,0,6.3,4,0.4
5640467843,1,0,6.3,4,0.4
5640467852,1,0,6.3,4,0.4
5640467861,1,0,6.3,4,0.4
5640467870,1,0,6.3,4,0.4
5640467879,1,0,6.3,4,0.4
5640467888,1,0,6.3,4,0.4
5640467897,1,0,6.3,4,0.4
5640467906,1,0,6.3,4,0.4
5640467915,1,0,6.3,4,0.4
5640467924,1,0,6.3,4,0.4
5640467933,1,0,6.3,4,0.4
5640467942,1,0,6.3,4,0.4
5640467951,1,0,6.3,4,0.4
5640467969,0,0,5.6,2,0.8
5640467980,0,0,5.6,2,0.8
5640467990,0,0,5.6,2,0.8
5640468000,0,0,5.6,2,0.8
5640468018,0,0,5.6,2,0.8
5640468029,0,0,5.6,2,0.8
5640468039,0,0,5.6,2,0.8
5640468049,0,0,5.6,2,0.8
5640468059,0,0,5.6,2,0.8
5640468068,0,0,1.3,1.6,3.8
5640468077,0,0,1.3,1.6,3.8
5640468109,0,0,6.9,1.2,1.2
5640468145,0,0,6.9,1.2,1.2
5640468183,0,0,6.9,1.2,1.2
5640468219,0,0,6.9,1.2,1.2
5640468257,0,0,6.9,1.2,1.2
5640468288,0,0,6.9,1.2,1.2
5640468319,0,0,6.9,1.2,1.2
5640468361,0,0,6.9,1.2,1.2
5640468400,0,0,6.9,1.2,1.2
5640468431,0,0,6.9,1.2,1.2
5640468462,0,0,6.9,1.2,1.2
5640468493,0,0,6.9,1.2,1.2
5640468524,0,0,6.9,1.2,1.2
5640468590,0,0,6.9,1.2,1.2
5640468633,0,0,6.9,1.2,1.2
5640468669,0,0,6.9,1.2,1.2
5640468755,0,0,6.9,1.2,1.2
5640468803,0,0,6.9,1.2,1.2
5640468841,0,0,6.9,1.2,1.2
5640468872,0,0,6.9,1.2,1.2
5640468903,0,0,6.9,1.2,1.2
5640468934,0,0,6.9,1.2,1.2
5640468943,0,0,5.6,2,0.8
5640468954,0,0,5.6,2,0.8
5640468956,3,9,8.1,8.5,0.1
5640468990,0,0,6.9,1.2,1.2
5640469021,0,0,6.9,1.2,1.2
5640469032,2,0,0.6,1.6,0.4
5640469044,2,0,0.6,1.2,0.4
5641255610,0,9,6.3,0.6,0.4
5641255619,0,0,1.3,1.6,4
5641255628,1,0,6.3,4,0.4
5641255637,1,0,6.3,4,0.4
5641255647,0,0,5.6,2,0.8
5641255679,0,0,6.9,1.2,1.2
5641282219,0,2,2.5,3.3,3.9
5641282356,0,0,1.3,1.6,4
5641282363,0,0,1.3,1.6,4
5641282364,0,0,0.9,0.6,13.6
5641282371,0,0,0.9,0.6,13.6
5641282373,3,9,8.1,8.5,0.1
5641282521,0,0,1.3,1.6,4
5641282528,0,0,1.3,1.6,4
5641282529,0,0,1.3,1.6,4
5641282536,0,0,1.3,1.6,4
5641282537,2,0,4.1,2.1,0.4
5641282544,2,0,4.1,2.1,0.4
5641282545,2,0,4.1,2.1,0.4
5641282552,2,0,4.1,2.1,0.4
5641282556,3,9,8.1,8.5,0.1
5641282621,1,0,6.3,4,0.4
5641282629,1,0,6.3,4,0.4
5641282631,3,9,8.1,8.3,0.1
5641282650,2,0,4.1,2.1,0.4
5641282658,2,0,4.1,2.1,0.4
5641282659,2,0,4.1,2.1,0.4
5641282666,2,0,4.1,2.1,0.4
5641282668,3,9,8.1,9,0.1
5641282755,2,0,4.1,2.1,0.4
5641282762,2,0,4.1,2.1,0.4
5641282764,3,9,8.1,8.5,0.1
5642098321,0,0,1.3,1.6,4
5642098328,0,0,1.3,1.6,4
5642098329,0,0,1.3,1.6,4
5642098336,0,0,1.3,1.6,4
5642098338,3,9,8.1,8.3,0.1
5642098661,2,0,4.1,2.1,0.4
5642098668,2,0,4.1,2.1,0.4
5642098669,2,0,4.1,2.1,0.4
5642098676,2,0,4.1,2.1,0.4
5642098678,3,9,8.1,8.8,0.1
5642098780,2,0,4.1,2.1,0.4
5642098787,2,0,4.1,2.1,0.4
5642098789,3,9,8.1,8.5,0.1
5642098925,0,2,2.5,3.3,3.9
5642871398,2,0,4.1,2.1,0.4
5642871407,0,0,1.3,1.6,4
5642871416,0,0,1.3,1.6,4
5642871425,0,0,1.3,1.6,4
5642871434,0,0,0.9,0.6,13.6
5642871443,1,0,6.3,4,0.4
5642895080,2,0,4.1,2.1,0.4
5642895087,2,0,4.1,2.1,0.4
5642895088,2,0,4.1,2.1,0.4
5642895096,2,0,4.1,2.1,0.4
5642895098,3,9,8.1,8.3,0.1
5642895313,0,2,2.5,3.3,3.9
5642895399,0,0,1.3,1.6,4
5642895406,0,0,1.3,1.6,4
5642895408,3,9,8.1,8.6,0.1
5642895507,2,0,4.1,2.1,0.4
5642895514,2,0,4.1,2.1,0.4
5642895515,0,0,1.3,1.6,4
